No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
5288,2012,8,5,1,2,,3,,25,83.82,1005.1,28,SE,6,0,0
5289,2012,8,5,2,2,,5,,25,83.82,1005.1,28,SE,11,0,0
5290,2012,8,5,3,2,,18,,24,78.97,1005.1,28,NE,5,0,0
5291,2012,8,5,4,2,,6,,24,83.71,1005.1,27,NE,8,0,0
5292,2012,8,5,5,2,,9,,24,83.71,1005.1,27,NE,10,0,0
5293,2012,8,5,6,2,,6,,24,78.97,1005.1,28,NE,12,0,0
5294,2012,8,5,7,2,,2,,24,74.52,1006.1,29,NE,15,0,0
5295,2012,8,5,8,2,,5,,24,66.45,1006.1,31,NE,18,0,0
5296,2012,8,5,9,2,,9,,24,62.79,1006.1,32,NE,22,0,0
5297,2012,8,5,10,2,,17,,24,62.79,1006.1,32,NE,27,0,0
5298,2012,8,5,11,2,,10,,24,62.79,1006.1,32,NE,33,0,0
5299,2012,8,5,12,2,,11,,24,59.36,1005.1,33,NE,40,0,0
5300,2012,8,5,13,2,,12,,24,59.36,1005.1,33,NE,47,0,0
5301,2012,8,5,14,2,,12,,24,56.14,1004.1,34,NE,54,0,0
5302,2012,8,5,15,2,,11,,24,59.36,1004.1,33,NE,62,0,0
5303,2012,8,5,16,2,,10,,24,59.36,1004.1,33,NE,70,0,0
5304,2012,8,5,17,2,,8,,24,62.79,1004.1,32,NE,77,0,0
5305,2012,8,5,18,2,,27,,24,66.45,1004.1,31,NE,85,0,0
5306,2012,8,5,19,2,,27,,24,70.36,1004.1,30,NE,91,0,0
5307,2012,8,5,20,2,,20,,24,74.52,1005.1,29,NE,97,0,0
5308,2012,8,5,21,2,,19,,24,74.52,1005.1,29,NE,103,0,0
5309,2012,8,5,22,2,,16,,24,74.52,1005.1,29,NE,108,0,0
5310,2012,8,5,23,2,,14,,24,74.52,1005.1,29,NE,113,0,0
5311,2012,8,6,0,2,,21,,25,83.82,1004.1,28,NE,118,0,0
5312,2012,8,6,1,2,,15,,25,83.82,1004.1,28,NE,124,0,0
5313,2012,8,6,2,2,,13,,25,88.86,1004.1,27,NE,129,0,0
5314,2012,8,6,3,2,,25,,25,88.86,1004.1,27,NE,135,0,0
5315,2012,8,6,4,2,,17,,25,83.82,1003.1,28,NE,139,0,0
5316,2012,8,6,5,2,,7,,25,83.82,1004.1,28,NE,145,0,0
5317,2012,8,6,6,2,,29,,24,78.97,1004.1,28,NE,150,0,0
5318,2012,8,6,7,2,,37,,25,79.11,1004.1,29,NE,156,0,0
5319,2012,8,6,8,2,,27,,25,74.69,1004.1,30,NE,163,0,0
5320,2012,8,6,9,2,,28,,25,74.69,1004.1,30,NE,171,0,0
5321,2012,8,6,10,2,,25,,25,70.54,1004.1,31,NE,179,0,0
5322,2012,8,6,11,2,,16,,25,66.66,1004.1,32,NE,188,0,0
5323,2012,8,6,12,2,,4,,25,66.66,1003.1,32,NE,197,0,0
5324,2012,8,6,13,2,,17,,25,63.01,1003.1,33,NE,207,0,0
5325,2012,8,6,14,2,,10,,25,66.66,1003.1,32,NE,215,0,0
5326,2012,8,6,15,2,,9,,24,62.79,1003.1,32,NE,223,0,0
5327,2012,8,6,16,2,,5,,24,62.79,1003.1,32,NE,231,0,0
5328,2012,8,6,17,2,,6,,24,66.45,1003.1,31,NE,239,0,0
5329,2012,8,6,18,2,,10,,24,70.36,1003.1,30,NE,248,0,0
5330,2012,8,6,19,2,,8,,24,70.36,1003.1,30,NE,257,0,0
5331,2012,8,6,20,2,,15,,24,74.52,1004.1,29,NE,263,0,0
5332,2012,8,6,21,2,,13,,24,74.52,1004.1,29,NE,271,0,0
5333,2012,8,6,22,2,,15,,24,74.52,1004.1,29,NE,279,0,0
5334,2012,8,6,23,2,,13,,25,79.11,1004.1,29,NE,285,0,0
5335,2012,8,7,0,2,,19,,24,74.52,1004.1,29,NE,292,0,0
5336,2012,8,7,1,2,,14,,25,83.82,1003.1,28,NE,298,0,0
5337,2012,8,7,2,2,,10,,25,83.82,1003.1,28,NE,305,0,0
5338,2012,8,7,3,2,,2,,25,83.82,1003.1,28,NE,312,0,0
5339,2012,8,7,4,2,,,,25,83.82,1003.1,28,NE,318,0,0
5340,2012,8,7,5,2,,6,,25,83.82,1003.1,28,NE,323,0,0
5341,2012,8,7,6,2,,11,,24,78.97,1003.1,28,NE,329,0,0
5342,2012,8,7,7,2,,9,,25,83.82,1003.1,28,NE,336,0,0
5343,2012,8,7,8,2,,9,,25,79.11,1004.1,29,NE,342,0,0
5344,2012,8,7,9,2,,11,,25,74.69,1004.1,30,NE,350,0,0
5345,2012,8,7,10,2,,13,,25,74.69,1004.1,30,NE,357,0,0
5346,2012,8,7,11,2,,11,,25,74.69,1004.1,30,NE,366,0,0
5347,2012,8,7,12,2,,6,,25,74.69,1003.1,30,NE,374,0,0
5348,2012,8,7,13,2,,17,,25,74.69,1002,30,NE,382,0,0
5349,2012,8,7,14,2,,2,,25,70.54,1002,31,NE,391,0,0
5350,2012,8,7,15,2,,16,,25,74.69,1002,30,NE,400,0,0
5351,2012,8,7,16,2,,2,,25,74.69,1002,30,NE,409,0,0
5352,2012,8,7,17,2,,6,,25,79.11,1001,29,NE,416,0,0
5353,2012,8,7,18,2,,17,,25,79.11,1001,29,NE,423,0,0
5354,2012,8,7,19,2,,21,,25,79.11,1001,29,NE,431,0.1,0.1
5355,2012,8,7,20,2,,16,,25,83.82,1001,28,NE,439,0,0
5356,2012,8,7,21,2,,9,,25,79.11,1001,29,NE,448,0,0
5357,2012,8,7,22,2,,10,,25,79.11,1000,29,NE,457,0,0
5358,2012,8,7,23,2,,17,,25,79.11,1000,29,NE,466,1.5,1.5
5359,2012,8,8,0,2,,9,,25,83.82,999,28,NE,474,0.1,1.6
5360,2012,8,8,1,2,,8,,26,88.94,998,28,NE,484,1.6,3.2
5361,2012,8,8,2,2,,7,,25,88.86,997,27,NE,494,2.2,5.4
5362,2012,8,8,3,2,,2,,25,88.86,995.9,27,NE,505,4.4,9.8
5363,2012,8,8,4,2,,5,,25,88.86,994.9,27,NE,516,1.3,11.1
5364,2012,8,8,5,2,,3,,25,88.86,994.9,27,NE,527,3,14.1
5365,2012,8,8,6,2,,3,,25,94.25,994.9,26,NE,539,5.2,19.3
5366,2012,8,8,7,2,,,,24,88.78,993.9,26,NE,551,4.7,24
5367,2012,8,8,8,2,,2,,24,88.78,993.9,26,NE,563,2.3,26.3
5368,2012,8,8,9,2,,3,,25,94.25,993.9,26,NE,575,5,31.3
5369,2012,8,8,10,2,,8,,25,88.86,991.9,27,NE,589,5.6,36.9
5370,2012,8,8,11,2,,4,,25,88.86,991.9,27,NE,602,4.7,41.6
5371,2012,8,8,12,2,,1,,25,88.86,991.9,27,NE,617,13.5,55.1
5372,2012,8,8,13,2,,1,,25,94.25,990.9,26,NE,632,9.5,64.6
5373,2012,8,8,14,2,,1,,24,88.78,990.9,26,NE,645,20.1,84.7
5374,2012,8,8,15,2,,1,,25,94.25,990.9,26,SE,13,12.1,96.8
5375,2012,8,8,16,2,,2,,24,94.2,991.9,25,SE,26,24.1,120.9
5376,2012,8,8,17,2,,10,,25,94.25,991.9,26,SE,34,5,125.9
5377,2012,8,8,18,2,,8,,25,88.86,992.9,27,NE,12,5.2,131.1
5378,2012,8,8,19,2,,8,,25,88.86,993.9,27,NE,23,12.6,143.7
5379,2012,8,8,20,2,,11,,26,94.29,994.9,27,SE,10,4.3,148
5380,2012,8,8,21,2,,8,,26,94.29,995.9,27,SE,21,5.6,153.6
5381,2012,8,8,22,2,,4,,26,94.29,997,27,SE,31,0.9,154.5
5382,2012,8,8,23,2,,15,,26,94.29,997,27,SE,39,2,156.5
5383,2012,8,9,0,2,,8,,26,94.29,997,27,SE,47,0.7,157.2
5384,2012,8,9,1,2,,7,,26,94.29,997,27,SE,56,0.3,157.5
5385,2012,8,9,2,2,,3,,26,94.29,997,27,SE,64,1,158.5
5386,2012,8,9,3,2,,3,,26,94.29,995.9,27,SE,71,0,0
5387,2012,8,9,4,2,,6,,26,88.94,995.9,28,SE,78,0.1,0.1
5388,2012,8,9,5,2,,3,,26,94.29,995.9,27,SE,86,0,0
5389,2012,8,9,6,2,,7,,26,88.94,997,28,SE,94,0,0
5390,2012,8,9,7,2,,17,,26,88.94,997,28,SE,101,0,0
5391,2012,8,9,8,2,,34,,26,83.94,997,29,SE,109,0,0
5392,2012,8,9,9,2,,16,,26,79.25,998,30,SE,118,0,0
5393,2012,8,9,10,2,,24,,27,75.01,998,32,SE,127,0,0
5394,2012,8,9,11,2,,20,,26,74.85,998,31,SE,136,0,0
5395,2012,8,9,12,2,,22,,26,74.85,998,31,SE,144,0,0
5396,2012,8,9,13,2,,38,,26,74.85,998,31,SE,153,0,0
5397,2012,8,9,14,2,,27,,26,70.73,998,32,SE,161,0,0
5398,2012,8,9,15,2,,16,,26,74.85,998,31,SE,169,0,0
5399,2012,8,9,16,2,,44,,26,79.25,998,30,SE,176,0,0
5400,2012,8,9,17,2,,46,,26,83.94,998,29,SE,183,0,0
5401,2012,8,9,18,2,,24,,26,83.94,998,29,SE,190,0,0
5402,2012,8,9,19,2,,30,,26,83.94,999,29,SE,197,0,0
5403,2012,8,9,20,2,,30,,26,83.94,999,29,SE,204,0,0
5404,2012,8,9,21,2,,26,,26,83.94,1000,29,SE,212,0,0
5405,2012,8,9,22,2,,34,,26,83.94,1000,29,SE,219,0,0
5406,2012,8,9,23,2,,16,,26,88.94,1001,28,SE,226,0,0
5407,2012,8,10,0,2,,7,,26,88.94,1000,28,SE,233,0,0
5408,2012,8,10,1,2,,3,,25,83.82,1000,28,SE,239,0,0
5409,2012,8,10,2,2,,6,,25,83.82,1000,28,SE,245,0,0
5410,2012,8,10,3,2,,13,,26,88.94,1000,28,SE,251,0,0
5411,2012,8,10,4,2,,7,,26,88.94,999,28,SE,256,0,0
5412,2012,8,10,5,2,,16,,26,94.29,1000,27,SE,262,0,0
5413,2012,8,10,6,2,,24,,26,88.94,1000,28,SE,268,0,0
5414,2012,8,10,7,2,,11,,26,88.94,1000,28,SE,275,0,0
5415,2012,8,10,8,2,,20,,26,83.94,1000,29,SE,282,0,0
5416,2012,8,10,9,2,,16,,26,74.85,1000,31,SE,289,0,0
5417,2012,8,10,10,2,,,,26,70.73,1000,32,SE,295,0,0
5418,2012,8,10,11,2,,24,,26,70.73,1000,32,SE,302,0,0
5419,2012,8,10,12,2,,27,,26,66.86,1000,33,SE,309,0,0
5420,2012,8,10,13,2,,26,,26,66.86,999,33,SE,316,0,0
5421,2012,8,10,14,2,,24,,26,66.86,999,33,SE,323,0,0
5422,2012,8,10,15,2,,34,,26,66.86,998,33,SE,330,0,0
5423,2012,8,10,16,2,,49,,26,70.73,998,32,SE,337,0,0
5424,2012,8,10,17,2,,33,,26,74.85,999,31,SE,344,0,0
5425,2012,8,10,18,2,,28,,26,79.25,999,30,SE,351,0,0
5426,2012,8,10,19,2,,23,,26,79.25,1000,30,SE,358,0,0
5427,2012,8,10,20,2,,34,,26,83.94,1001,29,SE,365,0,0
5428,2012,8,10,21,2,,41,,26,83.94,1001,29,SE,371,0,0
5429,2012,8,10,22,2,,41,,26,83.94,1000,29,SE,378,0,0
5430,2012,8,10,23,2,,51,,26,83.94,1001,29,SE,384,0,0
5431,2012,8,11,0,2,,47,,26,83.94,1000,29,SE,390,0,0
5432,2012,8,11,1,2,,42,,26,83.94,1000,29,SE,396,0,0
5433,2012,8,11,2,2,,46,,26,88.94,1000,28,SE,400,0,0
5434,2012,8,11,3,2,,34,,26,83.94,1000,29,SE,404,0,0
5435,2012,8,11,4,2,,26,,26,88.94,1001,28,NE,3,0,0
5436,2012,8,11,5,2,,27,,26,83.94,1001,29,SE,4,0,0
5437,2012,8,11,6,2,,24,,26,83.94,1001,29,SE,8,0,0
5438,2012,8,11,7,2,,20,,26,83.94,1001,29,SE,13,0,0
5439,2012,8,11,8,2,,36,,27,84.05,1002,30,SE,19,0,0
5440,2012,8,11,9,2,,27,,26,74.85,1002,31,SE,25,0,0
5441,2012,8,11,10,2,,31,,26,70.73,1002,32,SE,31,0,0
5442,2012,8,11,11,2,,18,,26,70.73,1002,32,SE,36,0,0
5443,2012,8,11,12,2,,34,,25,63.01,1001,33,SE,41,0,0
5444,2012,8,11,13,2,,39,,25,63.01,1001,33,SW,5,0,0
5445,2012,8,11,14,2,,37,,26,63.23,1001,34,SW,11,0,0
5446,2012,8,11,15,2,,30,,26,66.86,1000,33,SE,5,0,0
5447,2012,8,11,16,2,,18,,26,70.73,1001,32,SE,10,0,0
5448,2012,8,11,17,2,,16,,26,74.85,1001,31,SW,6,0,0
5449,2012,8,11,18,2,,13,,26,74.85,1001,31,SE,6,0,0
5450,2012,8,11,19,2,,11,,25,79.11,1001,29,SW,5,0,0
5451,2012,8,11,20,2,,11,,25,79.11,1002,29,SE,3,0,0
5452,2012,8,11,21,2,,12,,26,83.94,1003.1,29,SE,7,0,0
5453,2012,8,11,22,2,,17,,26,83.94,1003.1,29,SE,11,0,0
5454,2012,8,11,23,2,,6,,26,83.94,1003.1,29,SW,5,0,0
5455,2012,8,12,0,2,,15,,27,89.02,1003.1,29,SW,9,0,0
5456,2012,8,12,1,2,,7,,26,83.94,1002,29,SE,4,0,0
5457,2012,8,12,2,2,,20,,26,88.94,1002,28,SE,8,0,0
5458,2012,8,12,3,2,,25,,26,88.94,1001,28,SE,12,0,0
5459,2012,8,12,4,2,,39,,26,88.94,1001,28,SE,15,0,0
5460,2012,8,12,5,2,,34,,26,88.94,1001,28,SE,19,0,0
5461,2012,8,12,6,2,,23,,27,94.33,1002,28,SW,4,0,0
5462,2012,8,12,7,2,,39,,27,89.02,1002,29,SW,9,0,0
5463,2012,8,12,8,2,,37,,26,79.25,1002,30,SW,14,0,0
5464,2012,8,12,9,2,,55,,26,74.85,1002,31,SW,19,0,0
5465,2012,8,12,10,2,,37,,26,70.73,1002,32,SW,25,0,0
5466,2012,8,12,11,2,,43,,26,63.23,1001,34,SW,30,0,0
5467,2012,8,12,12,2,,40,,26,63.23,1001,34,SW,34,0,0
5468,2012,8,12,13,2,,48,,27,63.45,1001,35,SW,38,0,0
5469,2012,8,12,14,2,,40,,26,66.86,1000,33,SW,42,0,0
5470,2012,8,12,15,2,,45,,26,63.23,1000,34,SW,46,0,0
5471,2012,8,12,16,2,,61,,26,63.23,1000,34,SW,49,0,0
5472,2012,8,12,17,2,,47,,26,66.86,1000,33,SW,53,0,0
5473,2012,8,12,18,2,,25,,26,70.73,1000,32,SW,58,0,0
5474,2012,8,12,19,2,,18,,26,74.85,1001,31,SW,63,0,0
5475,2012,8,12,20,2,,26,,26,74.85,1001,31,SE,5,0,0
5476,2012,8,12,21,2,,9,,26,79.25,1002,30,SE,10,0,0
5477,2012,8,12,22,2,,10,,26,79.25,1002,30,SE,13,0,0
5478,2012,8,12,23,2,,11,,26,83.94,1002,29,SW,2,0,0
5479,2012,8,13,0,2,,10,,27,89.02,1002,29,SE,3,0,0
5480,2012,8,13,1,2,,11,,26,83.94,1001,29,SW,3,0,0
5481,2012,8,13,2,2,,8,,26,83.94,1001,29,SW,4,0,0
5482,2012,8,13,3,2,,23,,26,88.94,1001,28,cv,0,0,0
5483,2012,8,13,4,2,,23,,27,94.33,1001,28,cv,0,0,0
5484,2012,8,13,5,2,,27,,26,88.94,1001,28,cv,0,0,0
5485,2012,8,13,6,2,,28,,27,89.02,1002,29,cv,0,0,0
5486,2012,8,13,7,2,,33,,27,84.05,1002,30,cv,0,0,0
5487,2012,8,13,8,2,,44,,27,75.01,1002,32,SW,2,0,0
5488,2012,8,13,9,2,,50,,27,70.91,1003.1,33,SW,3,0,0
5489,2012,8,13,10,2,,46,,27,63.45,1003.1,35,SW,5,0,0
5490,2012,8,13,11,2,,55,,27,67.06,1002,34,SW,7,0,0
5491,2012,8,13,12,2,,46,,26,59.82,1002,35,NW,3,0,0
5492,2012,8,13,13,2,,54,,25,53.36,1001,36,SW,1,0,0
5493,2012,8,13,14,2,,62,,24,59.36,1001,33,SE,7,0.3,0.3
5494,2012,8,13,15,2,,48,,25,70.54,1002,31,NE,3,0.4,0.7
5495,2012,8,13,16,2,,44,,25,70.54,1002,31,NE,7,0.2,0.9
5496,2012,8,13,17,2,,57,,25,74.69,1002,30,NE,10,0,0
5497,2012,8,13,18,2,,47,,26,74.85,1003.1,31,SE,4,0,0
5498,2012,8,13,19,2,,60,,26,74.85,1003.1,31,SE,7,0,0
5499,2012,8,13,20,2,,73,,26,74.85,1003.1,31,NE,2,0,0
5500,2012,8,13,21,2,,81,,26,74.85,1004.1,31,SE,2,0,0
5501,2012,8,13,22,2,,70,,26,74.85,1004.1,31,SE,4,0,0
5502,2012,8,13,23,2,,37,,27,84.05,1004.1,30,SE,6,0,0
5503,2012,8,14,0,2,,39,,27,84.05,1004.1,30,SW,2,0,0
5504,2012,8,14,1,2,,34,,27,84.05,1004.1,30,SE,2,0,0
5505,2012,8,14,2,2,,19,,27,89.02,1004.1,29,SE,4,0,0
5506,2012,8,14,3,2,,32,,26,83.94,1004.1,29,cv,0,0,0
5507,2012,8,14,4,2,,28,,27,89.02,1004.1,29,SE,2,0,0
5508,2012,8,14,5,2,,21,,27,89.02,1004.1,29,SE,5,0,0
5509,2012,8,14,6,2,,17,,27,89.02,1004.1,29,SE,7,0,0
5510,2012,8,14,7,2,,38,,27,84.05,1004.1,30,SE,9,0,0
5511,2012,8,14,8,2,,39,,27,79.38,1005.1,31,SE,11,0,0
5512,2012,8,14,9,2,,52,,27,75.01,1005.1,32,SE,14,0,0
5513,2012,8,14,10,2,,52,,27,70.91,1005.1,33,SE,17,0,0
5514,2012,8,14,11,2,,43,,27,67.06,1004.1,34,SE,20,0,0
5515,2012,8,14,12,2,,32,,27,63.45,1004.1,35,SW,3,0,0
5516,2012,8,14,13,2,,42,,26,56.62,1004.1,36,SE,3,0,0
5517,2012,8,14,14,2,,36,,27,63.45,1004.1,35,SE,7,0,0
5518,2012,8,14,15,2,,,,27,63.45,1003.1,35,SE,12,0,0
5519,2012,8,14,16,2,,,,27,63.45,1003.1,35,SE,17,0,0
5520,2012,8,14,17,2,,,,27,67.06,1003.1,34,SE,22,0,0
5521,2012,8,14,18,2,,49,,26,66.86,1004.1,33,SE,28,0,0
5522,2012,8,14,19,2,,31,,27,75.01,1004.1,32,SE,34,0,0
5523,2012,8,14,20,2,,19,,27,79.38,1005.1,31,SE,40,0,0
5524,2012,8,14,21,2,,13,,27,84.05,1005.1,30,SE,46,0,0
5525,2012,8,14,22,2,,23,,27,84.05,1005.1,30,SE,52,0,0
5526,2012,8,14,23,2,,10,,26,79.25,1005.1,30,SE,58,0,0
5527,2012,8,15,0,2,,10,,26,83.94,1005.1,29,SE,63,0,0
5528,2012,8,15,1,2,,22,,26,83.94,1005.1,29,SE,68,0,0
5529,2012,8,15,2,2,,7,,25,79.11,1004.1,29,SE,73,0,0
5530,2012,8,15,3,2,,17,,26,83.94,1004.1,29,SE,79,0,0
5531,2012,8,15,4,2,,19,,26,83.94,1004.1,29,SE,84,0,0
5532,2012,8,15,5,2,,24,,26,83.94,1004.1,29,SE,89,0,0
5533,2012,8,15,6,2,,17,,26,83.94,1005.1,29,SE,93,0,0
5534,2012,8,15,7,2,,13,,26,79.25,1005.1,30,SW,5,0,0
5535,2012,8,15,8,2,,17,,26,74.85,1006.1,31,SW,10,0,0
5536,2012,8,15,9,2,,21,,26,70.73,1006.1,32,SW,15,0,0
5537,2012,8,15,10,2,,20,,27,67.06,1006.1,34,SW,19,0,0
5538,2012,8,15,11,2,,35,,27,63.45,1006.1,35,SW,23,0,0
5539,2012,8,15,12,2,,45,,28,67.26,1006.1,35,NW,3,0,0
5540,2012,8,15,13,2,,52,,28,67.26,1005.1,35,cv,2,0,0
5541,2012,8,15,14,2,,54,,27,63.45,1004.1,35,SE,4,0,0
5542,2012,8,15,15,2,,39,,28,63.66,1004.1,36,SW,5,0,0
5543,2012,8,15,16,2,,31,,25,88.86,1007.1,27,NE,6,3.1,3.1
5544,2012,8,15,17,2,,27,,24,88.78,1006.1,26,SE,2,0.1,3.2
5545,2012,8,15,18,2,,23,,26,94.29,1006.1,27,SW,1,0.1,3.3
5546,2012,8,15,19,2,,42,,26,88.94,1006.1,28,SE,1,0,0
5547,2012,8,15,20,2,,45,,26,79.25,1007.1,30,SE,4,0,0
5548,2012,8,15,21,2,,20,,26,79.25,1007.1,30,SE,8,0,0
5549,2012,8,15,22,2,,7,,27,89.02,1007.1,29,SE,13,0,0
5550,2012,8,15,23,2,,2,,27,89.02,1007.1,29,SE,17,0,0
5551,2012,8,16,0,2,,1,,26,83.94,1007.1,29,SE,21,0,0
5552,2012,8,16,1,2,,4,,26,88.94,1007.1,28,SE,24,0,0
5553,2012,8,16,2,2,,4,,26,88.94,1007.1,28,SE,28,0,0
5554,2012,8,16,3,2,,8,,26,88.94,1007.1,28,SE,31,0,0
5555,2012,8,16,4,2,,7,,26,88.94,1007.1,28,SE,33,0,0
5556,2012,8,16,5,2,,2,,26,88.94,1007.1,28,SE,35,0,0
5557,2012,8,16,6,2,,4,,26,88.94,1008.1,28,SE,38,0,0
5558,2012,8,16,7,2,,,,27,89.02,1008.1,29,SE,41,0,0
5559,2012,8,16,8,2,,2,,27,89.02,1008.1,29,SE,44,0,0
5560,2012,8,16,9,2,,4,,26,79.25,1009.1,30,SW,3,0,0
5561,2012,8,16,10,2,,6,,26,70.73,1009.1,32,SW,6,0,0
5562,2012,8,16,11,2,,6,,26,66.86,1008.1,33,SW,9,0,0
5563,2012,8,16,12,2,,1,,25,59.59,1008.1,34,SW,12,0,0
5564,2012,8,16,13,2,,1,,26,66.86,1008.1,33,SE,4,0,0
5565,2012,8,16,14,2,,16,,25,59.59,1007.1,34,SE,9,0,0
5566,2012,8,16,15,2,,1,,26,63.23,1007.1,34,SE,14,0,0
5567,2012,8,16,16,2,,,,25,59.59,1007.1,34,SE,19,0,0
5568,2012,8,16,17,2,,3,,25,63.01,1007.1,33,SE,24,0,0
5569,2012,8,16,18,2,,17,,26,70.73,1007.1,32,SE,29,0,0
5570,2012,8,16,19,2,,7,,25,70.54,1008.1,31,SE,35,0,0
5571,2012,8,16,20,2,,3,,26,79.25,1008.1,30,SE,40,0,0
5572,2012,8,16,21,2,,,,26,79.25,1009.1,30,SE,45,0,0
5573,2012,8,16,22,2,,3,,26,79.25,1009.1,30,SE,49,0,0
5574,2012,8,16,23,2,,,,26,83.94,1009.1,29,SE,54,0,0
5575,2012,8,17,0,2,,2,,26,83.94,1009.1,29,SE,59,0,0
5576,2012,8,17,1,2,,1,,26,83.94,1009.1,29,SE,64,0,0
5577,2012,8,17,2,2,,,,26,83.94,1008.1,29,SE,67,0,0
5578,2012,8,17,3,2,,,,26,88.94,1008.1,28,SE,71,0,0
5579,2012,8,17,4,2,,,,26,88.94,1008.1,28,SE,75,0,0
5580,2012,8,17,5,2,,4,,26,88.94,1009.1,28,SE,79,0,0
5581,2012,8,17,6,2,,4,,26,88.94,1009.1,28,SE,83,0,0
5582,2012,8,17,7,2,,2,,26,83.94,1009.1,29,SE,88,0,0
5583,2012,8,17,8,2,,6,,26,74.85,1009.1,31,SE,92,0,0
5584,2012,8,17,9,2,,8,,26,70.73,1009.1,32,SE,95,0,0
5585,2012,8,17,10,2,,6,,26,66.86,1009.1,33,SE,99,0,0
5586,2012,8,17,11,2,,7,,26,63.23,1009.1,34,SE,104,0,0
5587,2012,8,17,12,2,,8,,25,63.01,1009.1,33,SE,109,0,0
5588,2012,8,17,13,2,,7,,25,59.59,1008.1,34,SE,115,0,0
5589,2012,8,17,14,2,,3,,24,56.14,1008.1,34,SE,121,0,0
5590,2012,8,17,15,2,,1,,25,59.59,1008.1,34,SE,127,0,0
5591,2012,8,17,16,2,,7,,25,63.01,1007.1,33,SE,133,0,0
5592,2012,8,17,17,2,,3,,25,63.01,1007.1,33,SE,140,0,0
5593,2012,8,17,18,2,,2,,26,70.73,1007.1,32,SE,146,0,0
5594,2012,8,17,19,2,,6,,25,70.54,1008.1,31,SE,152,0,0
5595,2012,8,17,20,2,,8,,26,79.25,1008.1,30,SE,156,0,0
5596,2012,8,17,21,2,,10,,26,79.25,1009.1,30,SE,161,0,0
5597,2012,8,17,22,2,,5,,25,74.69,1009.1,30,SE,168,0,0
5598,2012,8,17,23,2,,3,,25,74.69,1009.1,30,SE,174,0,0
5599,2012,8,18,0,2,,6,,26,83.94,1009.1,29,SE,181,0,0
5600,2012,8,18,1,2,,1,,26,83.94,1009.1,29,SE,187,0,0
5601,2012,8,18,2,2,,4,,26,83.94,1009.1,29,SE,192,0,0
5602,2012,8,18,3,2,,2,,26,83.94,1009.1,29,SE,196,0,0
5603,2012,8,18,4,2,,1,,26,83.94,1009.1,29,SE,200,0,0
5604,2012,8,18,5,2,,4,,26,88.94,1008.1,28,SE,204,0,0
5605,2012,8,18,6,2,,5,,26,83.94,1008.1,29,SE,208,0,0
5606,2012,8,18,7,2,,,,26,79.25,1009.1,30,SE,214,0,0
5607,2012,8,18,8,2,,6,,26,74.85,1009.1,31,SE,219,0,0
5608,2012,8,18,9,2,,9,,26,70.73,1009.1,32,SW,5,0,0
5609,2012,8,18,10,2,,6,,27,70.91,1009.1,33,SE,5,0,0
5610,2012,8,18,11,2,,6,,25,59.59,1008.1,34,SE,11,0,0
5611,2012,8,18,12,2,,9,,26,63.23,1008.1,34,SE,16,0,0
5612,2012,8,18,13,2,,10,,25,59.59,1008.1,34,SE,22,0,0
5613,2012,8,18,14,2,,11,,26,59.82,1007.1,35,SE,28,0,0
5614,2012,8,18,15,2,,13,,26,63.23,1007.1,34,SE,33,0,0
5615,2012,8,18,16,2,,11,,26,63.23,1006.1,34,SE,38,0,0
5616,2012,8,18,17,2,,12,,25,59.59,1006.1,34,SE,44,0,0
5617,2012,8,18,18,2,,12,,25,66.66,1006.1,32,SE,51,0,0
5618,2012,8,18,19,2,,12,,25,70.54,1007.1,31,SE,57,0,0
5619,2012,8,18,20,2,,10,,26,74.85,1008.1,31,SE,64,0,0
5620,2012,8,18,21,2,,3,,25,74.69,1008.1,30,SE,71,0,0
5621,2012,8,18,22,2,,4,,25,74.69,1009.1,30,SE,78,0,0
5622,2012,8,18,23,2,,4,,25,74.69,1009.1,30,SE,84,0,0
5623,2012,8,19,0,2,,1,,26,83.94,1008.1,29,SE,89,0,0
5624,2012,8,19,1,2,,2,,26,83.94,1007.1,29,SE,93,0,0
5625,2012,8,19,2,2,,2,,26,83.94,1007.1,29,SE,97,0,0
5626,2012,8,19,3,2,,8,,26,83.94,1006.1,29,SW,5,0,0
5627,2012,8,19,4,2,,16,,26,83.94,1007.1,29,SW,9,0,0
5628,2012,8,19,5,2,,7,,26,88.94,1007.1,28,SW,12,0,0
5629,2012,8,19,6,2,,11,,26,83.94,1007.1,29,SW,16,0,0
5630,2012,8,19,7,2,,13,,26,79.25,1007.1,30,SW,20,0,0
5631,2012,8,19,8,2,,19,,25,66.66,1007.1,32,SW,25,0,0
5632,2012,8,19,9,2,,10,,25,63.01,1007.1,33,SW,29,0,0
5633,2012,8,19,10,2,,12,,25,59.59,1007.1,34,SW,33,0,0
5634,2012,8,19,11,2,,20,,25,56.38,1007.1,35,SW,37,0,0
5635,2012,8,19,12,2,,21,,26,59.82,1007.1,35,SW,40,0,0
5636,2012,8,19,13,2,,34,,26,63.23,1006.1,34,SW,44,0,0
5637,2012,8,19,14,2,,48,,26,59.82,1006.1,35,SE,3,0,0
5638,2012,8,19,15,2,,41,,26,63.23,1005.1,34,SE,8,0,0
5639,2012,8,19,16,2,,29,,25,59.59,1005.1,34,SE,14,0,0
